seed,state_idx,split,ood_type,horizon,outcome_m1,outcome_0,outcome_p1,residual_m1,residual_p1,best_action,mode,history_obs,history_act
1,913,train,none,5,"[-2.7717583179473877, -2.775728702545166]","[-1.539591670036316, -1.5435620546340942]","[-2.1945486068725586, -2.198518753051758]","[-1.2321666479110718, -1.2321666479110718]","[-0.6549569368362427, -0.6549566984176636]",0,1,"[[-2.108793258666992, -2.2515459060668945], [-1.9932280778884888, -2.1142807006835938], [-1.8418455123901367, -2.1413071155548096], [-1.6356523036956787, -1.8642523288726807], [-1.5494545698165894, -1.6677523851394653], [-2.1120519638061523, -2.1224095821380615], [-2.0497000217437744, -2.0243492126464844], [-1.8854005336761475, -1.7990951538085938]]","[0.0, 0.0, 0.0, -1.0, -1.0, 1.0, 0.0, -1.0]"
1,2803,train,none,1,"[-2.7173075675964355, -2.79245924949646]","[-2.7481260299682617, -2.8232779502868652]","[-3.1789445877075195, -3.254096508026123]","[0.030818462371826172, 0.030818700790405273]","[-0.4308185577392578, -0.4308185577392578]",-1,1,"[[-3.8301682472229004, -3.474935531616211], [-4.045652389526367, -3.7800710201263428], [-3.83473801612854, -3.622044801712036], [-3.6316447257995605, -3.4000277519226074], [-3.4836413860321045, -3.2764976024627686], [-3.2624382972717285, -3.2120437622070312], [-3.0465502738952637, -3.0322983264923096], [-2.8412551879882812, -2.9076621532440186]]","[1.0, -1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
1,2803,train,none,3,"[-2.86067271232605, -2.9253673553466797]","[-2.474407434463501, -2.53910231590271]","[-3.252394199371338, -3.317089080810547]","[-0.38626527786254883, -0.3862650394439697]","[-0.7779867649078369, -0.7779867649078369]",0,1,"[[-3.8301682472229004, -3.474935531616211], [-4.045652389526367, -3.7800710201263428], [-3.83473801612854, -3.622044801712036], [-3.6316447257995605, -3.4000277519226074], [-3.4836413860321045, -3.2764976024627686], [-3.2624382972717285, -3.2120437622070312], [-3.0465502738952637, -3.0322983264923096], [-2.8412551879882812, -2.9076621532440186]]","[1.0, -1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
1,2803,train,none,5,"[-3.449028968811035, -3.571164846420288]","[-2.2792139053344727, -2.401350259780884]","[-2.955160140991211, -3.077296495437622]","[-1.1698150634765625, -1.1698145866394043]","[-0.6759462356567383, -0.6759462356567383]",0,1,"[[-3.8301682472229004, -3.474935531616211], [-4.045652389526367, -3.7800710201263428], [-3.83473801612854, -3.622044801712036], [-3.6316447257995605, -3.4000277519226074], [-3.4836413860321045, -3.2764976024627686], [-3.2624382972717285, -3.2120437622070312], [-3.0465502738952637, -3.0322983264923096], [-2.8412551879882812, -2.9076621532440186]]","[1.0, -1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]"
1,1915,train,none,1,"[-3.4543333053588867, -3.694627285003662]","[-3.0431838035583496, -3.283477783203125]","[-3.032034158706665, -3.2723281383514404]","[-0.4111495018005371, -0.4111495018005371]","[0.01114964485168457, 0.01114964485168457]",1,0,"[[-2.730468511581421, -2.669201374053955], [-3.1114253997802734, -3.043649196624756], [-2.8636670112609863, -2.819260597229004], [-3.0852134227752686, -3.1373953819274902], [-3.239168643951416, -3.4770727157592773], [-3.0543129444122314, -3.3107187747955322], [-2.7968196868896484, -3.1819889545440674], [-3.1518421173095703, -3.392083168029785]]","[0.0, -1.0, 1.0, -1.0, -1.0, 0.0, 1.0, -1.0]"
1,1915,train,none,3,"[-3.499161720275879, -3.712897539138794]","[-2.740697145462036, -2.954432725906372]","[-3.1414945125579834, -3.3552300930023193]","[-0.7584645748138428, -0.7584648132324219]","[-0.40079736709594727, -0.40079736709594727]",0,0,"[[-2.730468511581421, -2.669201374053955], [-3.1114253997802734, -3.043649196624756], [-2.8636670112609863, -2.819260597229004], [-3.0852134227752686, -3.1373953819274902], [-3.239168643951416, -3.4770727157592773], [-3.0543129444122314, -3.3107187747955322], [-2.7968196868896484, -3.1819889545440674], [-3.1518421173095703, -3.392083168029785]]","[0.0, -1.0, 1.0, -1.0, -1.0, 0.0, 1.0, -1.0]"
1,1915,train,none,5,"[-3.2048187255859375, -3.4614644050598145]","[-2.519540548324585, -2.7761857509613037]","[-3.672023057937622, -3.92866849899292]","[-0.6852781772613525, -0.6852786540985107]","[-1.152482509613037, -1.1524827480316162]",0,0,"[[-2.730468511581421, -2.669201374053955], [-3.1114253997802734, -3.043649196624756], [-2.8636670112609863, -2.819260597229004], [-3.0852134227752686, -3.1373953819274902], [-3.239168643951416, -3.4770727157592773], [-3.0543129444122314, -3.3107187747955322], [-2.7968196868896484, -3.1819889545440674], [-3.1518421173095703, -3.392083168029785]]","[0.0, -1.0, 1.0, -1.0, -1.0, 0.0, 1.0, -1.0]"
1,2635,train,none,1,"[-2.2488784790039062, -2.351670742034912]","[-1.7439830303192139, -1.8467752933502197]","[-1.6390876770019531, -1.7418798208236694]","[-0.5048954486846924, -0.5048954486846924]","[0.10489535331726074, 0.10489547252655029]",1,0,"[[-1.1555367708206177, -0.9094939231872559], [-0.8066038489341736, -0.7150601148605347], [-1.455252766609192, -1.3980484008789062], [-1.9139502048492432, -1.9124723672866821], [-2.352355718612671, -2.3142199516296387], [-2.1869301795959473, -2.15459942817688], [-1.9697699546813965, -2.062793493270874], [-1.7842625379562378, -1.8797646760940552]]","[0.0, 1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0]"
1,2635,train,none,3,"[-2.4218175411224365, -2.511457681655884]","[-1.5681681632995605, -1.6578086614608765]","[-1.905037522315979, -1.9946777820587158]","[-0.853649377822876, -0.8536490201950073]","[-0.33686935901641846, -0.33686912059783936]",0,0,"[[-1.1555367708206177, -0.9094939231872559], [-0.8066038489341736, -0.7150601148605347], [-1.455252766609192, -1.3980484008789062], [-1.9139502048492432, -1.9124723672866821], [-2.352355718612671, -2.3142199516296387], [-2.1869301795959473, -2.15459942817688], [-1.9697699546813965, -2.062793493270874], [-1.7842625379562378, -1.8797646760940552]]","[0.0, 1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0]"
1,2635,train,none,5,"[-2.1161937713623047, -2.26084303855896]","[-1.46133291721344, -1.6059826612472534]","[-2.6941025257110596, -2.838752031326294]","[-0.6548608541488647, -0.6548603773117065]","[-1.2327696084976196, -1.2327693700790405]",0,0,"[[-1.1555367708206177, -0.9094939231872559], [-0.8066038489341736, -0.7150601148605347], [-1.455252766609192, -1.3980484008789062], [-1.9139502048492432, -1.9124723672866821], [-2.352355718612671, -2.3142199516296387], [-2.1869301795959473, -2.15459942817688], [-1.9697699546813965, -2.062793493270874], [-1.7842625379562378, -1.8797646760940552]]","[0.0, 1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0]"
1,1577,train,none,1,"[-2.911648988723755, -3.0149736404418945]","[-2.9317753314971924, -3.035099744796753]","[-3.3519017696380615, -3.455226182937622]","[0.0201263427734375, 0.0201261043548584]","[-0.42012643814086914, -0.42012643814086914]",-1,1,"[[-3.4492461681365967, -3.723447561264038], [-3.6829380989074707, -3.91304874420166], [-3.4747772216796875, -3.722576379776001], [-3.3300366401672363, -3.5021262168884277], [-3.5223917961120605, -3.7528843879699707], [-3.4562878608703613, -3.503218650817871], [-3.2598135471343994, -3.294482707977295], [-3.0345702171325684, -3.1306326389312744]]","[-1.0, 1.0, 0.0, -1.0, 1.0, -1.0, 0.0, 0.0]"
1,1577,train,none,3,"[-3.0342793464660645, -3.1244001388549805]","[-2.640150785446167, -2.730271339416504]","[-3.407482147216797, -3.497602701187134]","[-0.39412856101989746, -0.39412879943847656]","[-0.7673313617706299, -0.7673313617706299]",0,1,"[[-3.4492461681365967, -3.723447561264038], [-3.6829380989074707, -3.91304874420166], [-3.4747772216796875, -3.722576379776001], [-3.3300366401672363, -3.5021262168884277], [-3.5223917961120605, -3.7528843879699707], [-3.4562878608703613, -3.503218650817871], [-3.2598135471343994, -3.294482707977295], [-3.0345702171325684, -3.1306326389312744]]","[-1.0, 1.0, 0.0, -1.0, 1.0, -1.0, 0.0, 0.0]"
1,1577,train,none,5,"[-3.589247226715088, -3.734330415725708]","[-2.428797483444214, -2.573880195617676]","[-3.1096184253692627, -3.2547013759613037]","[-1.160449743270874, -1.1604502201080322]","[-0.6808209419250488, -0.6808211803436279]",0,1,"[[-3.4492461681365967, -3.723447561264038], [-3.6829380989074707, -3.91304874420166], [-3.4747772216796875, -3.722576379776001], [-3.3300366401672363, -3.5021262168884277], [-3.5223917961120605, -3.7528843879699707], [-3.4562878608703613, -3.503218650817871], [-3.2598135471343994, -3.294482707977295], [-3.0345702171325684, -3.1306326389312744]]","[-1.0, 1.0, 0.0, -1.0, 1.0, -1.0, 0.0, 0.0]"
1,1051,train,none,1,"[-3.351501703262329, -3.3897545337677]","[-2.9295527935028076, -2.9678056240081787]","[-2.9076037406921387, -2.9458565711975098]","[-0.4219489097595215, -0.4219489097595215]","[0.021949052810668945, 0.021949052810668945]",1,0,"[[-2.472870349884033, -2.44824481010437], [-2.316833257675171, -2.427717685699463], [-2.304814100265503, -2.3208184242248535], [-2.175992012023926, -2.1126012802124023], [-2.5527219772338867, -2.539499044418335], [-2.8844077587127686, -2.899333953857422], [-2.6668612957000732, -2.712062358856201], [-3.0322306156158447, -3.0597965717315674]]","[-1.0, 0.0, 0.0, -1.0, 1.0, 1.0, 1.0, -1.0]"
1,1051,train,none,3,"[-3.4072747230529785, -3.4386682510375977]","[-2.6381449699401855, -2.6695384979248047]","[-3.030949592590332, -3.062343120574951]","[-0.769129753112793, -0.769129753112793]","[-0.3928046226501465, -0.3928046226501465]",0,0,"[[-2.472870349884033, -2.44824481010437], [-2.316833257675171, -2.427717685699463], [-2.304814100265503, -2.3208184242248535], [-2.175992012023926, -2.1126012802124023], [-2.5527219772338867, -2.539499044418335], [-2.8844077587127686, -2.899333953857422], [-2.6668612957000732, -2.712062358856201], [-3.0322306156158447, -3.0597965717315674]]","[-1.0, 0.0, 0.0, -1.0, 1.0, 1.0, 1.0, -1.0]"
1,1051,train,none,5,"[-3.106940746307373, -3.1990225315093994]","[-2.4269869327545166, -2.519068956375122]","[-3.589054822921753, -3.6811368465423584]","[-0.6799538135528564, -0.6799535751342773]","[-1.1620678901672363, -1.1620678901672363]",0,0,"[[-2.472870349884033, -2.44824481010437], [-2.316833257675171, -2.427717685699463], [-2.304814100265503, -2.3208184242248535], [-2.175992012023926, -2.1126012802124023], [-2.5527219772338867, -2.539499044418335], [-2.8844077587127686, -2.899333953857422], [-2.6668612957000732, -2.712062358856201], [-3.0322306156158447, -3.0597965717315674]]","[-1.0, 0.0, 0.0, -1.0, 1.0, 1.0, 1.0, -1.0]"
1,1681,train,none,1,"[-2.383460283279419, -2.5005087852478027]","[-2.4322643280029297, -2.5493128299713135]","[-2.881068229675293, -2.998116970062256]","[0.04880404472351074, 0.04880404472351074]","[-0.4488039016723633, -0.4488041400909424]",-1,1,"[[-2.8250932693481445, -2.547504425048828], [-3.166917562484741, -2.8931472301483154], [-2.9688100814819336, -2.6719658374786377], [-3.2534425258636475, -3.144178867340088], [-3.0616202354431152, -2.9332282543182373], [-2.893810749053955, -2.827148914337158], [-2.641603469848633, -2.7273459434509277], [-2.5087690353393555, -2.6192779541015625]]","[-1.0, -1.0, 0.0, -1.0, 0.0, 0.0, 1.0, 0.0]"
1,1681,train,none,3,"[-2.562682867050171, -2.665189504623413]","[-2.1893422603607178, -2.291848659515381]","[-2.985441207885742, -3.0879483222961426]","[-0.3733406066894531, -0.3733408451080322]","[-0.7960989475250244, -0.7960996627807617]",0,1,"[[-2.8250932693481445, -2.547504425048828], [-3.166917562484741, -2.8931472301483154], [-2.9688100814819336, -2.6719658374786377], [-3.2534425258636475, -3.144178867340088], [-3.0616202354431152, -2.9332282543182373], [-2.893810749053955, -2.827148914337158], [-2.641603469848633, -2.7273459434509277], [-2.5087690353393555, -2.6192779541015625]]","[-1.0, -1.0, 0.0, -1.0, 0.0, 0.0, 1.0, 0.0]"
1,1681,train,none,5,"[-3.207249641418457, -3.363511323928833]","[-2.021942615509033, -2.178203821182251]","[-2.6907711029052734, -2.8470330238342285]","[-1.1853070259094238, -1.185307502746582]","[-0.6688284873962402, -0.6688292026519775]",0,1,"[[-2.8250932693481445, -2.547504425048828], [-3.166917562484741, -2.8931472301483154], [-2.9688100814819336, -2.6719658374786377], [-3.2534425258636475, -3.144178867340088], [-3.0616202354431152, -2.9332282543182373], [-2.893810749053955, -2.827148914337158], [-2.641603469848633, -2.7273459434509277], [-2.5087690353393555, -2.6192779541015625]]","[-1.0, -1.0, 0.0, -1.0, 0.0, 0.0, 1.0, 0.0]"
1,1516,train,none,1,"[-2.5163276195526123, -2.1553170680999756]","[-2.016249418258667, -1.6552389860153198]","[-1.9161713123321533, -1.5551608800888062]","[-0.5000782012939453, -0.5000780820846558]","[0.10007810592651367, 0.10007810592651367]",1,0,"[[-1.9808071851730347, -1.4844796657562256], [-1.7410062551498413, -1.3532873392105103], [-1.6568782329559326, -1.1740868091583252], [-1.4948862791061401, -0.97303307056427], [-1.9490875005722046, -1.4782789945602417], [-2.3635261058807373, -1.847314476966858], [-2.2153267860412598, -1.7566184997558594], [-2.0708587169647217, -1.678147554397583]]","[0.0, 1.0, 0.0, 1.0, -1.0, -1.0, 0.0, 0.0]"
1,1516,train,none,3,"[-2.662309169769287, -2.3333675861358643]","[-1.813888669013977, -1.4849470853805542]","[-2.154266595840454, -1.8253248929977417]","[-0.8484205007553101, -0.8484205007553101]","[-0.34037792682647705, -0.3403778076171875]",0,0,"[[-1.9808071851730347, -1.4844796657562256], [-1.7410062551498413, -1.3532873392105103], [-1.6568782329559326, -1.1740868091583252], [-1.4948862791061401, -0.97303307056427], [-1.9490875005722046, -1.4782789945602417], [-2.3635261058807373, -1.847314476966858], [-2.2153267860412598, -1.7566184997558594], [-2.0708587169647217, -1.678147554397583]]","[0.0, 1.0, 0.0, 1.0, -1.0, -1.0, 0.0, 0.0]"
1,1516,train,none,5,"[-2.338148355484009, -2.105027675628662]","[-1.6830958127975464, -1.4499751329421997]","[-2.912534475326538, -2.6794137954711914]","[-0.6550525426864624, -0.6550525426864624]","[-1.2294386625289917, -1.2294386625289917]",0,0,"[[-1.9808071851730347, -1.4844796657562256], [-1.7410062551498413, -1.3532873392105103], [-1.6568782329559326, -1.1740868091583252], [-1.4948862791061401, -0.97303307056427], [-1.9490875005722046, -1.4782789945602417], [-2.3635261058807373, -1.847314476966858], [-2.2153267860412598, -1.7566184997558594], [-2.0708587169647217, -1.678147554397583]]","[0.0, 1.0, 0.0, 1.0, -1.0, -1.0, 0.0, 0.0]"
1,2674,train,none,1,"[-2.0296568870544434, -2.412824869155884]","[-2.0923404693603516, -2.475508451461792]","[-2.5550239086151123, -2.9381918907165527]","[0.0626835823059082, 0.0626835823059082]","[-0.46268343925476074, -0.46268343925476074]",-1,1,"[[-2.146831512451172, -2.498344659805298], [-2.0286993980407715, -2.3670711517333984], [-2.435410499572754, -2.7586750984191895], [-2.807051181793213, -3.1227118968963623], [-2.6068406105041504, -3.023759365081787], [-2.4085118770599365, -2.942087411880493], [-2.2744059562683105, -2.7120280265808105], [-2.150954484939575, -2.5415890216827393]]","[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, -1.0, 0.0]"
1,2674,train,none,3,"[-2.246028184890747, -2.588707685470581]","[-1.8825608491897583, -2.2252402305603027]","[-2.6928226947784424, -3.0355021953582764]","[-0.36346733570098877, -0.3634674549102783]","[-0.8102618455886841, -0.8102619647979736]",0,1,"[[-2.146831512451172, -2.498344659805298], [-2.0286993980407715, -2.3670711517333984], [-2.435410499572754, -2.7586750984191895], [-2.807051181793213, -3.1227118968963623], [-2.6068406105041504, -3.023759365081787], [-2.4085118770599365, -2.942087411880493], [-2.2744059562683105, -2.7120280265808105], [-2.150954484939575, -2.5415890216827393]]","[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, -1.0, 0.0]"
1,2674,train,none,5,"[-2.942185401916504, -3.3152027130126953]","[-1.7450724840164185, -2.1180896759033203]","[-2.4091320037841797, -2.782149314880371]","[-1.1971129179000854, -1.197113037109375]","[-0.6640595197677612, -0.6640596389770508]",0,1,"[[-2.146831512451172, -2.498344659805298], [-2.0286993980407715, -2.3670711517333984], [-2.435410499572754, -2.7586750984191895], [-2.807051181793213, -3.1227118968963623], [-2.6068406105041504, -3.023759365081787], [-2.4085118770599365, -2.942087411880493], [-2.2744059562683105, -2.7120280265808105], [-2.150954484939575, -2.5415890216827393]]","[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, -1.0, 0.0]"
1,2992,train,none,1,"[-2.567608594894409, -2.4627366065979004]","[-2.611961603164673, -2.507089614868164]","[-3.056314468383789, -2.9514424800872803]","[0.04435300827026367, 0.04435300827026367]","[-0.4443528652191162, -0.4443528652191162]",-1,1,"[[-3.609494924545288, -3.1368460655212402], [-3.4189672470092773, -2.958780527114868], [-3.238335371017456, -2.8365204334259033], [-2.9987692832946777, -2.6828761100769043], [-2.873260498046875, -2.528184413909912], [-2.65952205657959, -2.3687915802001953], [-2.416717052459717, -2.2613413333892822], [-2.6979241371154785, -2.5748324394226074]]","[-1.0, -1.0, 0.0, -1.0, 0.0, -1.0, -1.0, 1.0]"
1,2992,train,none,3,"[-2.728152275085449, -2.630375862121582]","[-2.3515188694000244, -2.253742218017578]","[-3.1430578231811523, -3.045281410217285]","[-0.3766334056854248, -0.3766336441040039]","[-0.7915389537811279, -0.791539192199707]",0,1,"[[-3.609494924545288, -3.1368460655212402], [-3.4189672470092773, -2.958780527114868], [-3.238335371017456, -2.8365204334259033], [-2.9987692832946777, -2.6828761100769043], [-2.873260498046875, -2.528184413909912], [-2.65952205657959, -2.3687915802001953], [-2.416717052459717, -2.2613413333892822], [-2.6979241371154785, -2.5748324394226074]]","[-1.0, -1.0, 0.0, -1.0, 0.0, -1.0, -1.0, 1.0]"
1,2992,train,none,5,"[-3.3498995304107666, -3.3254053592681885]","[-2.168307065963745, -2.143812656402588]","[-2.838731050491333, -2.814237117767334]","[-1.1815924644470215, -1.1815927028656006]","[-0.6704239845275879, -0.6704244613647461]",0,1,"[[-3.609494924545288, -3.1368460655212402], [-3.4189672470092773, -2.958780527114868], [-3.238335371017456, -2.8365204334259033], [-2.9987692832946777, -2.6828761100769043], [-2.873260498046875, -2.528184413909912], [-2.65952205657959, -2.3687915802001953], [-2.416717052459717, -2.2613413333892822], [-2.6979241371154785, -2.5748324394226074]]","[-1.0, -1.0, 0.0, -1.0, 0.0, -1.0, -1.0, 1.0]"
1,582,train,none,1,"[-2.854661703109741, -2.5589592456817627]","[-2.3885984420776367, -2.092895984649658]","[-2.322535276412964, -2.0268328189849854]","[-0.4660632610321045, -0.4660632610321045]","[0.06606316566467285, 0.06606316566467285]",1,0,"[[-2.502216100692749, -2.167942523956299], [-2.8503217697143555, -2.449406862258911], [-2.73576021194458, -2.289609909057617], [-2.4807820320129395, -2.139474868774414], [-2.8560965061187744, -2.4647812843322754], [-2.670386791229248, -2.3511922359466553], [-2.5356667041778564, -2.280099868774414], [-2.4628050327301025, -2.1388392448425293]]","[-1.0, -1.0, 1.0, 1.0, -1.0, 1.0, 0.0, 0.0]"
